Date,SMB,HML,WML,MF,RF
1994-01-19,-0.319341578651022,-0.33656478852383,1.658279603225,-3.64494192508485,0.0219082215027644
1994-01-20,0.962609378036916,0.300852167035637,2.04981018021173,-0.657275195607432,0.0219082215027644
1994-01-24,-0.432181887672778,-0.275170557442117,1.2965577441389,1.54203608665,0.0895589488745685
1994-01-25,0.0113811436963207,0.105431889551322,2.75220233401221,2.19421909362585,0.0225402221844195
1994-01-27,-0.0889030802845969,0.195310704086071,2.07719440261085,1.7712137788839,0.0450855249850113
1994-01-28,2.315903234104,-0.0305267003423371,2.26045317964922,0.802636001120649,0.0225402221844195
1994-01-31,1.32522614708348,0.429578221551163,2.48055784471579,-0.832024284727428,0.0670036051827028
1994-02-01,1.64819800578659,-0.501787400676168,2.7294592009329,-0.365558792120113,0.0223295486023734
1994-02-02,2.20829834404741,-1.70016382020977,1.20928785883461,1.71814655754754,0.0223295486023734
1994-02-03,1.49681294249893,-0.719280743178063,1.48485352771175,0.972000516731031,0.0223295486023734
1994-02-04,1.39585182916,1.17092763246687,-0.362106360593106,-2.19088955076432,0.0223295486023734
1994-02-07,-4.35855378113548,-0.0953147082532468,-1.12157544924687,3.30755430270817,0.0666876509058945
1994-02-08,-0.626972418315241,1.13148459617407,0.0410579546759493,-0.446310448212184,0.0222242774176706
1994-02-09,1.09345306429476,0.327547877652834,-0.488808551547304,-3.58187157449239,0.0222242774176706
1994-02-10,-0.724020080371257,-0.134159894989383,-0.577205830177818,-0.225001528895907,0.0222242774176706
1994-02-11,2.68364357980242,1.25864328338714,0.589967537297942,1.51264584516204,0.0222242774176706
1994-02-14,2.05034827786681,-0.614959366890222,0.593523996996326,-1.62000424506575,0.0660553807393605
1994-02-15,0.791136660277991,0.221899574553874,-0.286927545844595,-0.957142277867262,0.0220136138988858
1994-02-16,0.372837469233245,-1.08631989937316,0.443891491087234,-1.21498929832577,0.0220136138988858
1994-02-17,-0.740008219961241,-1.06799334271034,0.899667087364397,1.49844275913062,0.0220136138988858
1994-02-18,-0.265046717645234,-0.302520775553583,-0.453617493119307,0.996469423901791,0.0220136138988858
1994-02-21,-2.04648777337544,-0.347770974236528,0.92111215337265,3.36484028364641,0.0660553807393605
1994-02-22,0.964474150585115,0.266634535158028,-0.160635229658712,-0.726073143534867,0.0220136138988858
1994-02-23,-0.707847991264043,0.643255104644869,0.818597260533505,-2.18128443507333,0.0220136138988858
1994-02-24,-1.69281708789755,0.374622109581702,-0.865855685592809,0.993764187373225,0.0220136138988858
1994-02-25,0.45262589497912,-0.606239846595724,-0.146195778207836,3.11361480772583,0.0220136138988858
1994-02-28,-0.147595140549706,-0.761594630403351,-0.244061077897906,1.16161801707639,0.0651068293466395
1994-03-01,3.18410210460198,-1.53940566589384,-1.03833965186932,-2.36169317698789,0.02169756826369
1994-03-02,-1.78362800946038,-1.57133549316699,-0.824222457469104,-3.37765052155075,0.02169756826369
1994-03-03,0.0619286775373373,1.40487348320737,0.47443474995188,-2.33705458245608,0.02169756826369
1994-03-04,2.82289661412096,1.23359634203535,-2.06345599111418,-2.95562219527864,0.02169756826369
1994-03-07,-0.473334597466202,-1.88046417599529,0.202560284220699,-1.59572507605122,0.0619399215123329
1994-03-08,-1.08764759947314,-1.04744172402116,0.830594781024629,1.19462952517799,0.0206423791327515
1994-03-09,0.450811908196824,1.26830415177372,-0.0271590555524504,0.647215712369431,0.0206423791327515
1994-03-11,1.8242800757184,-0.505500193302344,-0.0197518287776699,-1.25187620305262,0.0412890193436599
1994-03-15,-0.410599569183223,-0.699372995568281,0.459728211732946,-0.0873391089649567,0.078789054888273
1994-03-16,-1.00328609264529,0.851211806493435,2.2656924712271,-0.400903363672755,0.0196914466624065
1994-03-17,-1.71028617216419,0.984332046529213,-1.2480364734586,-0.0450537585195754,0.0196914466624065
1994-03-18,0.51065891435953,0.17686883406145,-0.282454752715666,0.237802642091123,0.0196914466624065
1994-03-21,-1.07721609974456,0.990464331467056,0.591660160991414,0.263013157302594,0.0562259991809144
1994-03-22,0.395243092095354,1.30329511982628,0.536529354442816,-2.06507208647021,0.0187384881982444
1994-03-23,0.0981925180578935,0.745561369974057,-0.847790010752647,-1.43083864008803,0.0187384881982444
1994-03-24,-0.188770896716395,-0.125756426836032,-0.460486301252938,-0.831843477140815,0.0187384881982444
1994-03-25,0.645419506139455,-0.456205543976895,-0.0330873035701007,0.0270857616055942,0.0187384881982444
1994-03-28,-0.626496959163891,-0.764915955762369,0.515139661219832,0.510246488193467,0.0581332345157337
1994-03-29,-1.44583138913286,-0.310372644458723,0.51910651732856,1.66176164764744,0.0193739910808732
1994-03-30,1.33673242068828,-0.72117554381268,0.0826370324559456,0.103078998379003,0.0193739910808732
1994-03-31,0.951062885395881,-1.13671681074172,-0.554719259272773,0.166214871451387,0.0193739910808732
1994-04-04,0.875944204384504,-1.20403023907665,1.0073670455558,1.21167929323482,0.0778361284530016
1994-04-05,0.0372780305626375,-1.02219584163532,-0.563366055067538,0.387440167793018,0.0196914466624065
1994-04-06,-0.75540460414335,0.0689102483175219,-0.184498447766601,0.776971295849971,0.0196914466624065
1994-04-07,-0.598908644753271,0.0575053567088313,-0.86778839057402,0.55971563320758,0.0196914466624065
1994-04-08,0.276087812323289,0.0942148365820739,0.182086729385289,1.40342671317801,0.0196914466624065
1994-04-12,0.633454105062414,-0.020959486478489,-3.30189098878517,0.69638641500076,0.0775184883242686
1994-04-13,0.311939403466499,-0.872479404401372,-1.25859948770345,-0.604825448383728,0.0193739910808732
1994-04-15,0.359792467950415,-0.0141058190751497,-0.417777481197823,-0.821612449770548,0.038751735677045
1994-04-18,-0.135196792129266,0.069367546040433,0.814207097449082,-1.06556675153046,0.0574974661843086
1994-04-19,0.271977337907492,-1.59010884004004,3.77057698659391,-0.941350964970677,0.0191621499469941
1994-04-21,0.2866924594225,0.607300465910598,0.413093188740388,-1.46023464122245,0.0383279717738993
1994-04-22,-0.437483530230653,-0.67729764819402,-0.380869207229395,0.326494301632407,0.0191621499469941
1994-04-25,0.544415176945523,-0.63150413057399,-0.508558398497649,-0.00630543268487216,0.0574974661843086
1994-04-26,-0.832411083921758,1.04561436901409,0.553664539100041,-0.717712395546832,0.0191621499469941
1994-04-27,-0.442069274268575,-1.3896252957537,-0.27346948246938,-1.30090472819198,0.0191621499469941
1994-04-28,-1.25686283580799,1.6657726548456,-0.944325013251957,-1.59322238946044,0.0191621499469941
1994-04-29,0.933504342077596,-0.882930017299621,0.204666876940029,0.491917833495514,0.0191621499469941
1994-05-02,0.298563319751532,1.09262619937838,-0.883691000458431,-0.0970824409051718,0.0574974661843086
1994-05-03,1.25674251586516,-0.0266120376574808,-0.190272416082693,-0.830643612209425,0.0191621499469941
1994-05-04,0.227176112004734,-0.683746578517908,-0.329262669827202,-1.60549114356213,0.0191621499469941
1994-05-05,-1.32006774605865,3.49031644363307,-0.760758972050435,-0.204025379288786,0.0191621499469941
1994-05-06,-0.527560451812836,-1.05685251039777,-0.676007420001667,2.47541792270745,0.0191621499469941
1994-05-09,0.514529699582056,-0.0710457155655542,0.235214583630805,1.35667865421789,0.0571801655766313
1994-05-10,0.0788464167405412,0.805210996028238,-1.42194196168396,0.661387965076599,0.0190564234887614
1994-05-11,0.847409771143126,-0.496014516226739,0.257179253141659,0.333121689241045,0.0190564234887614
1994-05-13,0.160206191716905,-0.82513699388389,-1.321205046338,0.705996682198196,0.0381164784503119
1994-05-16,0.449464586929493,-0.0513372228187037,1.20370126466711,1.5009251829913,0.059403309681505
1994-05-17,0.765803001741983,0.715381219821287,-0.419300091305264,-0.381382884129067,0.019797183683723
1994-05-18,1.15018026419411,-0.86330349078344,-0.00236907403147191,-0.785224398419893,0.019797183683723
1994-05-19,-0.105134439447152,0.439768601008872,1.24251888475384,-0.16878955119648,0.019797183683723
1994-05-20,-0.29665738988085,0.120459809373563,-0.618897498874305,-0.67775964234511,0.019797183683723
1994-05-23,0.575749954624327,-0.392281443470444,-1.00797876791734,-1.36890340934021,0.0600376180138751
1994-05-24,-0.644663604106288,0.471519825860756,-0.812053773368038,-0.94329533879649,0.0200085356559576
1994-05-26,-0.82526128782292,0.509079737459239,-1.81419786657732,0.689255133544964,0.0400210747269147
1994-05-27,0.092109034200627,-0.0466770750673695,-2.12300023962898,1.08318616843355,0.0200085356559576
1994-05-30,-1.36513726017782,1.9773141195776,0.419315543105903,0.979297312767424,0.0613063054426766
1994-05-31,-0.146732495241653,0.754426022360954,-1.18309938377031,0.00689151141426425,0.0204312604992207
1994-06-01,0.600842661655898,0.560992087136314,-0.166309534218489,-0.055238488523901,0.0204312604992207
1994-06-02,-1.75458154036642,0.978642789503281,-0.360409034737441,1.41834846168043,0.0204312604992207
1994-06-03,-1.94015121687066,0.90431430384359,-0.424783168707343,2.20440818568393,0.0204312604992207
1994-06-06,-0.441376634578128,-0.62012365394184,-2.41524696009568,1.59503901854403,0.0613063054426766
1994-06-07,-0.0303990075127492,0.297111464487076,1.14725471727477,-0.2220879205311,0.0204312604992207
1994-06-08,-0.35936218642918,-0.441541039545923,0.575709408205749,-0.0738959086123758,0.0204312604992207
1994-06-09,-1.14052472020406,-0.920116615365452,-0.611905756791542,0.694126995444133,0.0204312604992207
1994-06-10,0.839929084253033,-0.0315734726417882,-0.873019391024699,1.20157818672333,0.0204312604992207
1994-06-13,-0.132535794130129,0.0945638735097232,0.383897285376178,0.122711548060561,0.0632072241194104
1994-06-14,0.514169560018463,-0.598900920805845,1.2819948735032,0.00550654365869541,0.0210646372055034
1994-06-15,0.33792705363338,1.19246163825586,0.72542869283676,-0.487850855123051,0.0210646372055034
1994-06-16,-0.350747084654668,0.368052408556174,0.920727989939651,0.579656528894024,0.0210646372055034
1994-06-17,-0.512654047383976,1.18071487053972,0.33755194502465,2.36441375982333,0.0210646372055034
1994-06-20,-0.594399444578753,0.735081437348284,0.0301894480374099,0.928843571161364,0.0666876509058945
1994-06-22,-0.854104271731582,1.75355137263149,0.650891767995532,0.109351380816669,0.0444534940204022
1994-06-23,-0.118086284511065,1.20488626038266,-0.218110521825943,-0.262348369861054,0.0222242774176706
1994-06-24,-0.415199662562193,1.26370498359372,-0.562332869375815,-0.912069733583609,0.0222242774176706
1994-06-27,0.458680138574685,-0.0470729087531874,-1.63301870554338,-0.904204274679521,0.0688990727878203
1994-06-28,-0.86112187709374,0.461289564944312,-0.215702350452562,0.399993685059719,0.0229610850781548
1994-06-29,0.937527692390416,1.07750617596383,0.299272308231524,-0.749229770103066,0.0229610850781548
1994-06-30,0.163792759333758,1.48857386410441,0.301142538926014,-0.830939938082353,0.0229610850781548
1994-07-01,-1.03715284300563,0.799362657577585,-1.43105283064447,0.912265059092454,0.0229610850781548
1994-07-04,-0.0175793752272169,0.695902878733379,-0.518011910223415,0.0185411846977956,0.0714226519612504
1994-07-05,0.0982271879556684,0.135964696056723,-1.1045054584377,-0.332017076758884,0.0238018849070043
1994-07-06,0.371744714276123,-0.347864337356252,0.695935487561261,0.0250625117171666,0.0238018849070043
1994-07-07,1.1318855072332,-1.01412369085783,-0.771123402512908,-0.507180444341959,0.0238018849070043
1994-07-08,0.905242633817593,0.830475562508681,-1.4494485494582,1.05869218723624,0.0238018849070043
1994-07-11,0.968334709028662,-0.00826684915957721,-2.04787214158929,0.319233034066202,0.0714226519612504
1994-07-12,-0.276244509497348,1.38862313344486,-1.19265902066016,0.630362308450216,0.0238018849070043
1994-07-13,1.32124207097064,0.21400448129989,-0.942698196596536,0.248010354954276,0.0238018849070043
1994-07-14,0.715113656047173,0.325085101975975,-1.87170697563318,-0.513138861054041,0.0238018849070043
1994-07-15,-0.67826763338561,-0.574086235054427,-0.681954551978958,0.342366898391444,0.0238018849070043
1994-07-18,-0.0692929081627547,0.175501689341462,0.15685238027674,-0.426359732964954,0.0701610682798171
1994-07-19,-0.337707205523408,-0.284173757537076,-0.0355699943131116,-0.430963206845636,0.0233815553625449
1994-07-20,-0.319417728765226,0.699435612275101,-0.0371553870582075,-0.328752020066014,0.0233815553625449
1994-07-21,1.07849166508949,-1.53142283832316,0.292132939523526,-0.291045418541724,0.0233815553625449
1994-07-22,1.26221199703187,-0.0339910973205737,-0.17199182024461,0.791090704649156,0.0233815553625449
1994-07-25,0.803139561729305,-0.71539271493225,1.52290638480004,0.309144231467107,0.0676359095469259
1994-07-26,0.557684868568886,-0.227126776650399,-0.329064626842412,0.20412440008859,0.0225402221844195
1994-07-27,0.990195457168919,-1.16989543365368,0.844476684011641,-0.389859454698571,0.0225402221844195
1994-07-28,0.756023051215826,-0.0754706385574622,-0.155127361443674,0.278137224516017,0.0225402221844195
1994-07-29,0.677098651169938,-0.513026250010973,-1.39453440098103,2.21882403589857,0.0225402221844195
1994-08-01,-1.23746200556438,0.489833871857948,-0.111962808737187,2.15009639960244,0.0688990727878203
1994-08-02,0.454860036725258,-0.48343358679418,0.195165000016506,0.339947121159323,0.0229610850781548
1994-08-03,-0.304934025108272,-0.125309645897809,0.250046479308508,-0.939739429761122,0.0229610850781548
1994-08-04,-0.188425986405572,-0.325022530212826,0.206326538695722,0.50194008885398,0.0229610850781548
1994-08-05,2.02760636437629,-0.329363685697293,-0.356247261213283,0.561528093290486,0.0229610850781548
1994-08-08,0.113638805176408,0.046965963453327,-0.348515573722263,-0.0420470314725252,0.0651068293466395
1994-08-09,-0.169915951113375,0.6925424724878,-0.121891088068937,0.35601899108848,0.02169756826369
1994-08-10,0.187384044808558,-0.512341344660006,-0.651758935597335,0.327078302024653,0.02169756826369
1994-08-11,0.734920741822975,-0.947118909600719,-1.22224218451956,0.711900763100459,0.02169756826369
1994-08-12,0.597920431776711,-0.40440904202671,0.254514296693653,2.78664642540829,0.02169756826369
1994-08-16,0.785999209090282,-1.00640818720359,-0.168174572871937,0.280753743337536,0.0842851756973628
1994-08-17,0.00787024241617473,-0.586775744003831,-0.838396867022329,-0.502400999442221,0.0210646372055034
1994-08-18,-1.21080913758947,2.12590737821348,-0.0506861862973551,-0.205262922046334,0.0210646372055034
1994-08-19,-0.0892818765085401,-0.273491850354657,0.662776481268645,-0.920142819903724,0.0210646372055034
1994-08-24,1.66094415414837,-1.11729395958686,0.225865418091908,-0.577866398901639,0.105367567269354
1994-08-25,-0.254689398509866,-0.0620850425430364,0.215777224461933,-0.274382711427312,0.0210646372055034
1994-08-29,0.188577749223873,0.33631660859228,0.0476894557997154,2.40403406860372,0.0849189948770368
1994-08-31,1.08411597641638,0.160994626114741,-0.284953853586123,1.40596523441225,0.0425560793150259
1994-09-01,2.04034712032566,-1.41891442510973,-0.974930447022493,-0.451679222152024,0.0212757763642157
1994-09-02,-0.252739592831475,-0.260945612898844,-0.860023214481132,-0.624653941812825,0.0212757763642157
1994-09-05,1.130907196586,-0.267329786613935,-0.53771809338875,-0.563696786387746,0.0638409098155046
1994-09-06,-0.25869586270858,-0.117451441885397,-0.117800294790538,0.151862027840011,0.0212757763642157
1994-09-07,-0.630298356008729,1.31153296904942,0.591807421316637,0.164675468344444,0.0212757763642157
1994-09-08,0.817625540041322,-0.113810856561081,0.765234495342448,0.175176354100071,0.0212757763642157
1994-09-12,1.59638801057609,1.81094255296625,-0.387502039432308,2.0546595846461,0.0851302688289035
1994-09-13,1.30454878465498,0.346236339107819,-0.258697035009181,-0.108575704722913,0.0212757763642157
1994-09-14,0.0355171256434028,-0.903428552793351,-0.16680855917155,-0.174721719450055,0.0212757763642157
1994-09-15,-1.1602008187281,1.4533307751583,0.51524582034348,-0.32886486122562,0.0212757763642157
1994-09-16,0.576109835258443,-0.67154515461908,-0.264787982326586,0.359627691835684,0.0212757763642157
1994-09-19,0.141303688677241,0.976109472108178,-0.238021897672114,-0.982742011159465,0.066371576122215
1994-09-20,0.419777002651966,-0.548126769788237,-0.235897558580989,-1.2681646142114,0.0221189658601739
1994-09-21,-0.081051179524505,-0.557836739232809,-0.16452195806268,-0.633885567404757,0.0221189658601739
1994-09-22,1.75417221721146,-0.696599629728534,0.499809713540578,-0.263385499546287,0.0221189658601739
1994-09-23,0.527276416224698,1.03543960695858,0.339790817873653,1.11788653992109,0.0221189658601739
1994-09-27,1.1063788835094,-0.41609247920309,-1.04014000642804,-0.874362851986388,0.095241536805668
1994-09-28,0.170836266886676,0.0674270662261556,-0.653172253496015,-0.684613246029475,0.0238018849070043
1994-09-29,0.0298246408874547,0.0376213806098313,-0.539288046526931,-0.778185049007729,0.0238018849070043
1994-09-30,-1.6016677514587,0.672630213055014,-0.540884674198783,-2.40737260399668,0.0238018849070043
1994-10-03,-1.73011005228634,1.74750056732875,-0.401089893703244,0.0777306258646693,0.0714226519612504
1994-10-04,-0.861830842626399,2.09146272369554,0.0114483065813964,0.823694260114549,0.0238018849070043
1994-10-05,0.492182796562557,0.301270289888933,0.571241344529749,-0.154648473085983,0.0238018849070043
1994-10-06,-0.00385257399355687,-0.289680250853541,0.176107065946352,0.528578798663126,0.0238018849070043
1994-10-07,1.48065754997537,0.386916348319888,1.01441742596813,1.49612320678474,0.0238018849070043
1994-10-10,0.110748971087493,0.456968628487742,-0.708508222930637,-0.384261913274153,0.072368521819266
1994-10-11,-0.235311488201806,0.298841938289907,0.436513938361949,0.0614135974226881,0.0241170238304722
1994-10-12,-0.0709332417483055,0.813941323005496,0.158076879269742,-0.546458083035306,0.0241170238304722
1994-10-14,2.08984521156776,0.404942302086742,0.450844216478163,0.797300695947434,0.0482398639693127
1994-10-17,1.11950668841534,0.48268112158365,0.116308100972273,-0.186480496884178,0.072368521819266
1994-10-18,1.36036171971317,-0.262647135793026,-0.260017238708821,-0.178724353037119,0.0241170238304722
1994-10-19,0.957844876900671,0.198206792593325,0.383285719677318,-0.206072791958256,0.0241170238304722
1994-10-20,0.176102277734191,0.856961120753574,0.537917331506965,-0.175717414643328,0.0241170238304722
1994-10-21,0.417608996632612,-0.0693388996076849,-0.888801425354413,0.3491119817846,0.0241170238304722
1994-10-24,0.715418354980435,0.00827255914772618,0.26636382832792,0.0974083722346641,0.067003605182725
1994-10-25,0.121215629996185,-0.0239108333482285,-0.216694984329657,0.11430443785061,0.0223295486023734
1994-10-26,-0.0572916075549545,-0.169826697302322,-0.421778789893978,0.143946989072852,0.0223295486023734
1994-10-27,-0.205149682178773,1.06070973364663,-0.244175664913138,-0.538543307592732,0.0223295486023734
1994-10-28,-0.248942277282371,-0.099778466609779,0.17463130411759,-1.34175919317271,0.0223295486023734
1994-10-31,-1.03805571342716,0.849954916118478,-0.643888937757131,-0.53498718831646,0.0657390646648937
1994-11-03,0,0,0,-0.0657390646648937,0.0657390646648937
1994-11-07,1.77566541188008,1.03189174200626,2.01703159703728,1.73626162852405,0.0875564393061579
1994-11-08,0.322302754754311,0.727184283057247,0.693163272764807,-0.157520728582894,0.0218030415257031
1994-11-09,1.14666884446049,-0.424928990731654,0.42713438445996,-1.06795867126606,0.0218030415257031
1994-11-10,0.180636117638655,-0.439382445199055,-0.419915517275449,-1.04618356494633,0.0218030415257031
1994-11-11,-0.194795394627512,-0.0219864041999474,-1.33458324087253,-1.03390498296949,0.0218030415257031
1994-11-14,-0.922607322464775,1.42662936021223,-0.487473921458936,-1.22601688008057,0.0651068293466395
1994-11-15,-1.0620976946792,0.0473833882155716,-0.784898313511606,-0.488414749967647,0.02169756826369
1994-11-16,-0.257431378723816,-0.553344942531375,-0.026502304529008,0.852571738632246,0.02169756826369
1994-11-17,0.252289406708628,0.0939490755894168,0.232993899535083,0.870336383463099,0.02169756826369
1994-11-21,1.47669865815021,1.14257259194439,0.972747245048344,0.488186392256607,0.0893481531582863
1994-11-22,1.17521931915248,-0.0762389254812756,0.636092391461229,-0.227714580243354,0.0225402221844195
1994-11-23,0.536533602107525,-0.355567315354799,0.278119855327796,-0.732068231252625,0.0225402221844195
1994-11-24,-0.328824472436595,-1.29519668500827,-0.0391548299904398,0.133167527491085,0.0225402221844195
1994-11-25,-0.0758219164465501,1.37977608112727,-0.168080360702205,0.861452122987871,0.0225402221844195
1994-11-28,NA,NA,NA,0.333569277762868,0.0688990727878203
1994-11-29,-0.00983036441216667,0.580555924882353,-0.0759971492018341,0.775112178401893,0.0229610850781548
1994-11-30,0.0489663486738179,0.834122562399675,-0.196096742829466,-0.209668948526376,0.0229610850781548
1994-12-01,0.226053262357362,0.15718423754616,-0.154504746787487,-0.684608789085295,0.0229610850781548
1994-12-02,0.462144276825471,0.981753739683011,0.298840758967867,-0.297899283524383,0.0229610850781548
1994-12-05,-0.0235927928343593,-0.791962682829517,0.484857680175832,-0.759209998163046,0.0707924772238577
1994-12-06,-0.721313669236978,0.884506794630968,-0.495491259187752,-1.25272726939257,0.0235919261804662
1994-12-07,0.320137661535669,-0.809212233099366,-0.413848286376395,-2.14978122533425,0.0235919261804662
1994-12-08,-0.269379331438824,0.0629446344094786,0.668979698019379,-1.26300889829855,0.023591926180444
1994-12-09,0.935017638092739,-1.57473201546723,-1.20112516143778,0.0750404767612345,0.0235919261804662
1994-12-12,-1.05640689127317,-0.248721532547569,-1.23482383373956,-2.2053355620151,0.0736282552006307
1994-12-13,-0.181609264922711,-1.50167081147355,-0.858980457287817,-1.46575832153671,0.0245367307295741
1994-12-14,-0.606794382581111,0.296681198550042,0.631970093621104,0.376214962553734,0.0245367307295741
1994-12-15,-0.0467195473717652,0.0166079962125698,-0.0406587954788651,0.722695160393028,0.0245367307295741
1994-12-16,0.572918029931269,0.223211066696871,1.37373322971979,1.5097511454397,0.0245367307295741
1994-12-19,0.580406336550565,-0.243521207337327,-0.0429268485819367,0.194320610638199,0.0764596057574618
1994-12-20,-0.288496993941623,0.437622051095143,0.149825235625189,-0.501745359701899,0.0254800423754808
1994-12-21,-0.184921833265383,-0.634961790022737,0.00508628758379981,0.0859287594817015,0.0254800423754808
1994-12-22,0.144509933295422,0.313534205778954,0.00782046228291478,-0.358359157652111,0.0254800423754808
1994-12-23,0.203660026944519,0.679583774354331,0.322118258078441,0.486230830786449,0.0254800423754808
1994-12-26,2.26081315266919,-1.59195381646728,-1.6211327677695,-1.23478638690204,0.0770884811939876
1994-12-27,0.231563777692911,1.09800601339678,-0.2539531037411,-0.500916802292217,0.0256895602977814
1994-12-28,0.169150037274468,0.949108073839455,0.191491059261639,-0.0190104648032041,0.0256895602977814
